VehicleID,Latitude,Longitude,Speed,Timestamp,Hour,Day
VEH10,28.59397814433651,77.20611969260561,46.08195365957469,2024-01-02 13:03:00,13,Tuesday
VEH78,28.608781315989066,77.22446108560432,46.240385763465724,2024-01-02 13:24:00,13,Tuesday
VEH83,28.613244708845112,77.20331460695111,37.72987229591849,2024-01-02 13:27:00,13,Tuesday
VEH100,28.640546144920016,77.22774424446933,39.79362152570035,2024-01-02 13:13:00,13,Tuesday
VEH68,28.607818464483795,77.21017041035581,40.38580129975049,2024-01-02 13:11:00,13,Tuesday
VEH24,28.601466412623907,77.20980041269216,45.77868829072531,2024-01-02 13:45:00,13,Tuesday
VEH25,28.595906433187835,77.21726583965138,46.040656516940565,2024-01-02 13:28:00,13,Tuesday
VEH34,28.608294426549058,77.22594175758191,35.714981354424935,2024-01-02 13:37:00,13,Tuesday
VEH62,28.618310826618604,77.20593227315337,37.63168488085365,2024-01-02 13:43:00,13,Tuesday
VEH63,28.60772700930242,77.21598575480863,43.41069395532391,2024-01-02 13:27:00,13,Tuesday
VEH9,28.61325577800423,77.19540031786327,41.18251749983861,2024-01-02 13:54:00,13,Tuesday
VEH31,28.61812014359411,77.20683284988614,48.50282310257071,2024-01-02 13:01:00,13,Tuesday
VEH74,28.598260707350995,77.18682716289747,35.51249216817831,2024-01-02 13:04:00,13,Tuesday
VEH77,28.621004245340917,77.19844155362567,34.261812074036285,2024-01-02 13:44:00,13,Tuesday
VEH70,28.623410213361783,77.21362547922799,41.05197121480867,2024-01-02 13:29:00,13,Tuesday
VEH73,28.621714289194657,77.20474807046728,37.27174629637571,2024-01-02 13:13:00,13,Tuesday
VEH61,28.621997792725615,77.1955511321922,28.453067434673933,2024-01-02 13:03:00,13,Tuesday
VEH30,28.609567158263722,77.21830873289066,40.44446516160068,2024-01-02 13:44:00,13,Tuesday
VEH22,28.622472915041232,77.18883705689578,40.744150708284124,2024-01-02 13:51:00,13,Tuesday
VEH71,28.620438645046423,77.1954920257739,43.476954619399386,2024-01-02 13:59:00,13,Tuesday
VEH38,28.612784811034942,77.23971336701607,28.280486322182988,2024-01-02 13:20:00,13,Tuesday
VEH19,28.62759114367675,77.20505841903474,31.080908094466444,2024-01-02 13:12:00,13,Tuesday
VEH66,28.60863044856435,77.21177479241338,44.35400001449188,2024-01-02 13:05:00,13,Tuesday
VEH71,28.631119642881323,77.22321893088704,34.33975656314419,2024-01-02 13:00:00,13,Tuesday
VEH6,28.625201646922662,77.21291284957121,35.893651562021724,2024-01-02 13:49:00,13,Tuesday
VEH79,28.611780894065227,77.20190157340555,39.352128376348944,2024-01-02 13:44:00,13,Tuesday
VEH94,28.60660342117706,77.19872005926783,41.562262305580525,2024-01-02 13:07:00,13,Tuesday
VEH23,28.6201873054826,77.2071240299991,46.004923186346524,2024-01-02 13:51:00,13,Tuesday
VEH30,28.61129569413505,77.20597225454875,42.46911157839515,2024-01-02 13:58:00,13,Tuesday
VEH72,28.61257574415057,77.20984797729027,26.56447431357134,2024-01-02 13:35:00,13,Tuesday
VEH56,28.61406707384738,77.19072804062529,33.06191381167231,2024-01-02 13:32:00,13,Tuesday
VEH10,28.600546774612447,77.19857416846466,36.4223973685054,2024-01-02 13:33:00,13,Tuesday
VEH39,28.609035073844545,77.21564275204257,40.27860573734015,2024-01-02 13:39:00,13,Tuesday
VEH62,28.59488925571182,77.20983294637547,40.7579428995838,2024-01-02 13:51:00,13,Tuesday
VEH11,28.61061433483747,77.20839114023093,40.118217293651945,2024-01-02 13:13:00,13,Tuesday
VEH88,28.62154599597636,77.19325120012537,37.94508147346842,2024-01-02 13:10:00,13,Tuesday
VEH33,28.628983360980577,77.22316661308298,43.42135130554556,2024-01-02 13:10:00,13,Tuesday
VEH88,28.619268246839557,77.22554634748403,48.75590667469999,2024-01-02 13:24:00,13,Tuesday
VEH89,28.612609200119532,77.19930567556712,37.81520507854419,2024-01-02 13:47:00,13,Tuesday
VEH57,28.644866955137722,77.19330643657275,36.81397096901958,2024-01-02 13:33:00,13,Tuesday
VEH97,28.599773088475075,77.21024763862877,33.15321152219233,2024-01-02 13:17:00,13,Tuesday
VEH65,28.612812489771663,77.18949904839981,42.25476999208992,2024-01-02 13:06:00,13,Tuesday
VEH44,28.62612345256468,77.20516056377937,38.491016631288154,2024-01-02 13:25:00,13,Tuesday
VEH70,28.61226592769269,77.21080910675225,38.97581873183452,2024-01-02 13:45:00,13,Tuesday
VEH24,28.62158116952431,77.22133039133452,35.09631055420575,2024-01-02 13:20:00,13,Tuesday
VEH62,28.610806715072258,77.21801619448925,32.058321426371506,2024-01-02 13:54:00,13,Tuesday
VEH57,28.594192787181544,77.21126315952898,41.648398722019124,2024-01-02 13:17:00,13,Tuesday
VEH92,28.606676998120466,77.2032134894588,35.365705057962174,2024-01-02 13:52:00,13,Tuesday
VEH44,28.605230747606555,77.21593495820605,33.26417423167847,2024-01-02 13:21:00,13,Tuesday
VEH73,28.611244771385667,77.19994663832486,31.890221787160588,2024-01-02 13:44:00,13,Tuesday
VEH4,28.62260178174747,77.20380174777827,40.10886706877045,2024-01-02 13:17:00,13,Tuesday
VEH45,28.59881924120199,77.20158060546244,42.94710607014169,2024-01-02 13:54:00,13,Tuesday
VEH30,28.639772714558454,77.1892378393561,38.16112769021953,2024-01-02 13:03:00,13,Tuesday
VEH98,28.618022805981436,77.20283899846761,43.41427660163728,2024-01-02 13:43:00,13,Tuesday
VEH75,28.605232673293397,77.21053847660217,36.556307144174866,2024-01-02 13:48:00,13,Tuesday
VEH99,28.626094310829547,77.20223635496964,37.407297685234084,2024-01-02 13:09:00,13,Tuesday
VEH67,28.62335689037497,77.19871961340907,39.510416950484526,2024-01-02 13:17:00,13,Tuesday
VEH3,28.595674656563133,77.19812066541371,41.07732304612068,2024-01-02 13:09:00,13,Tuesday
VEH56,28.60399302490464,77.20355427068176,41.63209867690635,2024-01-02 13:52:00,13,Tuesday
VEH85,28.60810813858853,77.21722842073217,40.24498060409699,2024-01-02 13:30:00,13,Tuesday
VEH25,28.618256831119247,77.22140965598739,40.76578197973699,2024-01-02 13:42:00,13,Tuesday
VEH73,28.629288472904694,77.21811262283038,36.54940451749438,2024-01-02 13:37:00,13,Tuesday
VEH61,28.626831480750212,77.21163866020903,37.19326812336415,2024-01-02 13:08:00,13,Tuesday
VEH73,28.61668385695321,77.22012326824391,41.44189213787777,2024-01-02 13:38:00,13,Tuesday
VEH35,28.632123928325516,77.21986530557899,41.782466833677475,2024-01-02 13:59:00,13,Tuesday
VEH32,28.60363931917259,77.2072026748599,39.52498736542092,2024-01-02 13:42:00,13,Tuesday
VEH4,28.62086631501218,77.21537333041273,40.014368717758096,2024-01-02 13:20:00,13,Tuesday
VEH59,28.615103499153772,77.21620456895076,34.87373553851673,2024-01-02 13:03:00,13,Tuesday
VEH100,28.6308551581925,77.18852833114836,46.443714077526806,2024-01-02 13:08:00,13,Tuesday
VEH54,28.61344814471575,77.21902579814272,40.985868838129726,2024-01-02 13:47:00,13,Tuesday
VEH99,28.61736034410911,77.21454254476026,43.21193811210556,2024-01-02 13:20:00,13,Tuesday
VEH75,28.610611691734128,77.21934799130527,33.744313548772745,2024-01-02 13:33:00,13,Tuesday
VEH9,28.61384669426674,77.21735969924272,44.14175456474611,2024-01-02 13:51:00,13,Tuesday
VEH59,28.618507888482615,77.20506607562045,43.65020555851018,2024-01-02 13:09:00,13,Tuesday
VEH78,28.60720633760881,77.2265140907375,38.74331217916834,2024-01-02 13:35:00,13,Tuesday
VEH71,28.59850374305794,77.19705316531984,39.384884851064605,2024-01-02 13:15:00,13,Tuesday
VEH83,28.615298252713263,77.22869656684951,33.97416997859553,2024-01-02 13:33:00,13,Tuesday
VEH42,28.61429462199304,77.19840578592918,36.70339240059965,2024-01-02 13:24:00,13,Tuesday
VEH64,28.630739720300696,77.19763663776844,42.10187878700583,2024-01-02 13:56:00,13,Tuesday
VEH17,28.617829073590144,77.20875828573642,41.76384978262535,2024-01-02 13:01:00,13,Tuesday
VEH70,28.602299796180567,77.22556322507803,48.79089414228427,2024-01-02 13:56:00,13,Tuesday
VEH22,28.614371046977595,77.23323106130614,37.17152700891706,2024-01-02 13:12:00,13,Tuesday
VEH67,28.617904319938564,77.22331889063774,36.871644365552115,2024-01-02 13:25:00,13,Tuesday
VEH79,28.600084509411207,77.19288282934382,49.470799486179956,2024-01-02 13:59:00,13,Tuesday
VEH87,28.608609753493614,77.20714263236582,33.602846275061395,2024-01-02 13:49:00,13,Tuesday
VEH70,28.623383392793293,77.20118440140776,36.71035152836006,2024-01-02 13:12:00,13,Tuesday
VEH21,28.61689520419416,77.19835954072755,38.273755319095535,2024-01-02 13:39:00,13,Tuesday
VEH85,28.627922095895034,77.21328254397517,39.81937812880846,2024-01-02 13:00:00,13,Tuesday
VEH46,28.61604864709464,77.20510864904024,49.14742826544129,2024-01-02 13:52:00,13,Tuesday
VEH99,28.60577842869466,77.21110926161964,39.7417944983807,2024-01-02 13:10:00,13,Tuesday
VEH81,28.623987625071333,77.22003173938793,39.00657264423131,2024-01-02 13:15:00,13,Tuesday
VEH42,28.616806664931133,77.21228534753914,27.80595838881363,2024-01-02 13:08:00,13,Tuesday
VEH45,28.598010103975223,77.20294936309278,36.35867328478232,2024-01-02 13:00:00,13,Tuesday
VEH21,28.601907175780358,77.21649582571374,39.177258771754026,2024-01-02 13:21:00,13,Tuesday
VEH100,28.611753054526133,77.19643844725493,38.11060901210939,2024-01-02 14:48:00,14,Tuesday
VEH73,28.587633152440016,77.20737043689195,38.64925167737211,2024-01-02 14:47:00,14,Tuesday
VEH36,28.616319149843218,77.19335898236521,39.45741701679071,2024-01-02 14:54:00,14,Tuesday
VEH57,28.603485687301355,77.20087530167709,41.92299026244666,2024-01-02 14:55:00,14,Tuesday
VEH20,28.6340411372336,77.20951358758803,34.24785604013218,2024-01-02 14:51:00,14,Tuesday
VEH25,28.615786704475102,77.21839029157499,41.438321162697015,2024-01-02 14:59:00,14,Tuesday
VEH28,28.641331128724637,77.20184662430906,39.59449073292983,2024-01-02 14:31:00,14,Tuesday
VEH87,28.629389179534183,77.22386159237018,28.582943700711432,2024-01-02 14:39:00,14,Tuesday
VEH39,28.6138664237996,77.22384520765848,52.78654828532902,2024-01-02 14:31:00,14,Tuesday
VEH67,28.62093795883751,77.20532136706304,33.28731757114639,2024-01-02 14:43:00,14,Tuesday
VEH77,28.63608743357531,77.21628741586466,34.09299869890625,2024-01-02 14:16:00,14,Tuesday
VEH34,28.611868436336664,77.2121018651683,41.05236660277392,2024-01-02 14:34:00,14,Tuesday
VEH24,28.604903813424542,77.20285809581875,30.068660521468537,2024-01-02 14:52:00,14,Tuesday
VEH85,28.624297622896048,77.2055838153323,40.6649415792498,2024-01-02 14:13:00,14,Tuesday
VEH8,28.628122585085766,77.21119870142374,37.768480953587996,2024-01-02 14:07:00,14,Tuesday
VEH16,28.61583921476884,77.2096319360385,44.56415832272306,2024-01-02 14:48:00,14,Tuesday
VEH12,28.61700838397539,77.20355598980422,43.572578617782085,2024-01-02 14:58:00,14,Tuesday
VEH1,28.626204843563585,77.1956166937318,45.99725275717386,2024-01-02 14:59:00,14,Tuesday
VEH9,28.617547117732087,77.21183269950147,43.36645649131591,2024-01-02 14:23:00,14,Tuesday
VEH87,28.60823023608996,77.21854164514191,36.44945598464406,2024-01-02 14:20:00,14,Tuesday
VEH53,28.5991504932029,77.19902243720894,41.16844249784947,2024-01-02 14:36:00,14,Tuesday
VEH49,28.604445316600053,77.2251007612319,44.27975060053155,2024-01-02 14:59:00,14,Tuesday
VEH92,28.62723439166033,77.21024778579678,39.62264141980813,2024-01-02 14:18:00,14,Tuesday
VEH37,28.60196288145756,77.21895783510158,40.23250060851876,2024-01-02 14:01:00,14,Tuesday
VEH97,28.619573056252925,77.22588311811454,35.30351841359578,2024-01-02 14:08:00,14,Tuesday
VEH5,28.612638584501227,77.21226670921543,33.656156306039804,2024-01-02 14:43:00,14,Tuesday
VEH29,28.612024011787234,77.21392949810468,36.70622697646918,2024-01-02 14:29:00,14,Tuesday
VEH79,28.626989894097292,77.19389075438184,43.94718953450005,2024-01-02 14:53:00,14,Tuesday
VEH78,28.620511854748163,77.20331171412444,33.711290492183345,2024-01-02 14:11:00,14,Tuesday
VEH99,28.593097173827577,77.20104824987587,43.56921660834832,2024-01-02 14:04:00,14,Tuesday
VEH20,28.613339142737214,77.22062980880392,35.233977980210575,2024-01-02 14:23:00,14,Tuesday
VEH40,28.620971061601068,77.20182501397916,33.50545830228414,2024-01-02 14:12:00,14,Tuesday
VEH26,28.612828727828294,77.2023503348868,30.619222588147274,2024-01-02 14:53:00,14,Tuesday
VEH12,28.612076852992832,77.21006435416432,44.67512639081367,2024-01-02 14:24:00,14,Tuesday
VEH99,28.62326805677133,77.22119943199233,41.93512082530088,2024-01-02 14:12:00,14,Tuesday
VEH6,28.6172261275895,77.19671055093528,39.08269432300971,2024-01-02 14:18:00,14,Tuesday
VEH91,28.61986793777331,77.22357437949371,41.764776041992405,2024-01-02 14:33:00,14,Tuesday
VEH37,28.626303834346054,77.19868002108635,36.70124520259286,2024-01-02 14:44:00,14,Tuesday
VEH94,28.618193507136613,77.22060952690742,37.60719010413874,2024-01-02 14:55:00,14,Tuesday
VEH73,28.61307554040851,77.21587140306004,32.703979197607715,2024-01-02 14:11:00,14,Tuesday
VEH49,28.629974045498237,77.20020863906893,28.74038621553682,2024-01-02 14:07:00,14,Tuesday
VEH24,28.614000670085225,77.22598458702376,41.26559898500139,2024-01-02 14:36:00,14,Tuesday
VEH79,28.621410905430036,77.20941385762308,37.571445846977454,2024-01-02 14:37:00,14,Tuesday
VEH35,28.59845090630407,77.18640613742096,39.31469502553765,2024-01-02 14:26:00,14,Tuesday
VEH27,28.627025491943403,77.21244133704829,41.4513309685934,2024-01-02 14:37:00,14,Tuesday
VEH47,28.629737175456395,77.21228766851442,37.72005783179524,2024-01-02 14:05:00,14,Tuesday
VEH19,28.605714751943502,77.22922212562972,40.96607222910174,2024-01-02 14:37:00,14,Tuesday
VEH56,28.60446398284081,77.19728832332198,44.5986519679779,2024-01-02 14:13:00,14,Tuesday
VEH60,28.603525583035918,77.22753834157503,24.55101934787978,2024-01-02 14:58:00,14,Tuesday
VEH3,28.6281259519779,77.21386894811162,38.926305448617704,2024-01-02 14:31:00,14,Tuesday
VEH68,28.612145415649582,77.22790729848595,41.86862762533935,2024-01-02 14:46:00,14,Tuesday
VEH96,28.604867963911047,77.19181090043972,39.21981939906988,2024-01-02 14:38:00,14,Tuesday
VEH75,28.613889288664627,77.19380131962625,38.05636570592166,2024-01-02 14:28:00,14,Tuesday
VEH46,28.60816065366926,77.20909290068307,41.962951391575345,2024-01-02 14:12:00,14,Tuesday
VEH26,28.62882609947464,77.2180888903637,34.72612958418231,2024-01-02 14:00:00,14,Tuesday
VEH26,28.617589151288293,77.20963107121493,31.67268856017883,2024-01-02 14:52:00,14,Tuesday
VEH7,28.617882327846925,77.22756672337918,38.49546635426836,2024-01-02 14:22:00,14,Tuesday
VEH60,28.59795817320275,77.20930268671108,32.26477233846708,2024-01-02 14:26:00,14,Tuesday
VEH44,28.622536055068863,77.21424864991725,37.47878306595962,2024-01-02 14:25:00,14,Tuesday
VEH10,28.61058835734144,77.20687765698385,38.37470580504494,2024-01-02 14:13:00,14,Tuesday
VEH20,28.606177649786584,77.19512246918998,44.02682806680657,2024-01-02 14:35:00,14,Tuesday
VEH21,28.610045990235033,77.21067043104169,39.759743089170804,2024-01-02 14:22:00,14,Tuesday
VEH26,28.617120204796553,77.19726182002901,29.954132510574098,2024-01-02 14:53:00,14,Tuesday
VEH83,28.60801307475308,77.21295711532417,34.693583995961774,2024-01-02 14:35:00,14,Tuesday
VEH18,28.61035078646301,77.23027297413749,29.106213909310657,2024-01-02 14:15:00,14,Tuesday
VEH73,28.606349660040895,77.22796604068574,38.11033997335722,2024-01-02 14:28:00,14,Tuesday
VEH22,28.60684014834501,77.22068768917012,38.60948551573889,2024-01-02 14:30:00,14,Tuesday
VEH80,28.610416916049562,77.21092368927037,35.042789286419506,2024-01-02 14:50:00,14,Tuesday
VEH10,28.60372508937112,77.20786403072366,33.2783485329533,2024-01-02 14:36:00,14,Tuesday
VEH74,28.614006933117967,77.21254406567475,42.59863561359139,2024-01-02 14:30:00,14,Tuesday
VEH73,28.62517924985517,77.20494263498368,40.83040637302868,2024-01-02 14:27:00,14,Tuesday
VEH74,28.618825234462065,77.21227818715816,35.93603627858104,2024-01-02 14:35:00,14,Tuesday
VEH89,28.60361932187536,77.21402001889066,29.799020522368085,2024-01-02 14:44:00,14,Tuesday
VEH10,28.611221605674316,77.18346368984352,31.65132121654202,2024-01-02 14:15:00,14,Tuesday
VEH73,28.605128660615527,77.2199672420763,41.77387345535468,2024-01-02 14:10:00,14,Tuesday
VEH65,28.60836065316158,77.2162936979513,42.771448150235315,2024-01-02 14:36:00,14,Tuesday
VEH74,28.612293351516254,77.19515621855787,37.29377178300277,2024-01-02 14:41:00,14,Tuesday
VEH41,28.61292107594828,77.1966754560917,40.168567297983174,2024-01-02 14:48:00,14,Tuesday
VEH61,28.616698118543024,77.21345042699895,39.72794881917055,2024-01-02 14:33:00,14,Tuesday
VEH70,28.62119843035115,77.20720671972127,39.342258870188104,2024-01-02 14:53:00,14,Tuesday
VEH83,28.609922597157546,77.20315500784379,45.02458148714371,2024-01-02 14:51:00,14,Tuesday
VEH21,28.593462312984737,77.21776759989154,35.230628956105036,2024-01-02 14:19:00,14,Tuesday
VEH86,28.60639961822357,77.21161577484065,30.885285271578322,2024-01-02 14:40:00,14,Tuesday
VEH58,28.60573976928054,77.20050860353487,37.226342042407865,2024-01-02 14:59:00,14,Tuesday
VEH3,28.605858623118394,77.22501118685639,47.31841591582311,2024-01-02 14:20:00,14,Tuesday
VEH41,28.59368006477252,77.21444322704767,42.62665052872121,2024-01-02 14:47:00,14,Tuesday
VEH19,28.619329852023913,77.20241886506909,37.11285552254063,2024-01-02 14:05:00,14,Tuesday
VEH1,28.606417253452225,77.20479735968841,32.283508189997455,2024-01-02 14:43:00,14,Tuesday
VEH75,28.612752111783657,77.19397198288695,37.33266056219265,2024-01-02 14:20:00,14,Tuesday
VEH92,28.601414183109004,77.21106816361792,34.93623552861888,2024-01-02 14:28:00,14,Tuesday
VEH31,28.616805803478748,77.21981580728365,46.28056801385688,2024-01-02 14:42:00,14,Tuesday
VEH26,28.588619954109795,77.20065805906127,36.81790294777326,2024-01-02 14:49:00,14,Tuesday
VEH10,28.618503278183816,77.19249645495846,33.42287129933226,2024-01-02 14:48:00,14,Tuesday
VEH42,28.615203572026573,77.20984888241527,40.2214253654338,2024-01-02 14:37:00,14,Tuesday
VEH13,28.61833675726888,77.21238594433116,39.3016099164908,2024-01-02 14:16:00,14,Tuesday
VEH29,28.614457397733265,77.21564763089725,27.13672000051221,2024-01-02 14:39:00,14,Tuesday
VEH72,28.629343334869713,77.1869551794912,32.937524248810874,2024-01-02 14:04:00,14,Tuesday
VEH79,28.6116323920335,77.2157261289109,23.356998879335254,2024-01-02 14:45:00,14,Tuesday
VEH63,28.613618756760584,77.21692395039416,43.30592391347572,2024-01-02 14:30:00,14,Tuesday
VEH89,28.606926703415027,77.20599164713045,35.252592688870195,2024-01-02 14:02:00,14,Tuesday
VEH97,28.60997325346474,77.19868173449272,33.88707252097875,2024-01-02 14:35:00,14,Tuesday
VEH56,28.618243769220285,77.21031615373273,40.7912658712857,2024-01-02 14:34:00,14,Tuesday
VEH20,28.61604014389701,77.21604338601148,42.72440332410831,2024-01-02 14:12:00,14,Tuesday
VEH41,28.59648283380134,77.20045690349586,37.17645354588314,2024-01-02 14:56:00,14,Tuesday
VEH43,28.613673224745128,77.20229909426182,42.893451688274865,2024-01-02 14:16:00,14,Tuesday
VEH95,28.633699483682907,77.21086161955581,38.755038494324396,2024-01-02 14:46:00,14,Tuesday
VEH77,28.622394562551044,77.19034160244797,38.47567803552539,2024-01-02 14:25:00,14,Tuesday
VEH97,28.623690358254677,77.20256846002799,32.20053043382351,2024-01-02 14:18:00,14,Tuesday
VEH44,28.612041943899005,77.20839314566798,33.790071923756045,2024-01-02 14:06:00,14,Tuesday
VEH27,28.63486161276051,77.20421303618993,32.56503657620049,2024-01-02 14:08:00,14,Tuesday
VEH30,28.612963786809296,77.21807860637705,38.420404578324494,2024-01-02 14:47:00,14,Tuesday
VEH68,28.61875593920044,77.20028489405667,45.77177556535091,2024-01-02 14:55:00,14,Tuesday
VEH9,28.619517110279187,77.21947701568878,40.159136495709184,2024-01-02 14:09:00,14,Tuesday
VEH87,28.62214884037729,77.20026947440323,35.87628124988552,2024-01-02 14:27:00,14,Tuesday
VEH67,28.627364805955562,77.22459741947284,32.59800533473795,2024-01-02 14:33:00,14,Tuesday
VEH64,28.61639736067864,77.20469056199515,34.84817598650903,2024-01-02 14:39:00,14,Tuesday
VEH14,28.616748396953554,77.22040962932365,40.5916456997543,2024-01-02 14:53:00,14,Tuesday
VEH92,28.61070487550081,77.21414861179936,36.53345246542883,2024-01-02 14:15:00,14,Tuesday
VEH84,28.618021143007308,77.22296465700457,27.947535036829198,2024-01-02 14:48:00,14,Tuesday
VEH99,28.621872522985402,77.1936094507843,44.47497188605564,2024-01-02 14:15:00,14,Tuesday
VEH67,28.60752974390127,77.19682328622393,41.80967946877707,2024-01-02 14:54:00,14,Tuesday
VEH67,28.617541700631424,77.19900813097038,32.06833454749137,2024-01-02 14:11:00,14,Tuesday
VEH30,28.612025185125088,77.19695913049829,33.0259684687152,2024-01-02 14:39:00,14,Tuesday
VEH67,28.615056207904214,77.19934128365745,40.46602978346605,2024-01-02 14:43:00,14,Tuesday
VEH99,28.628801435958835,77.207514445851,38.98408864326126,2024-01-02 14:39:00,14,Tuesday
VEH90,28.634080967328355,77.19712398882623,44.28950930923705,2024-01-02 14:13:00,14,Tuesday
VEH19,28.624608575979124,77.21754317339175,44.79207258699649,2024-01-02 14:14:00,14,Tuesday
VEH33,28.616705749659587,77.20317070504402,43.80619978943617,2024-01-02 14:57:00,14,Tuesday
VEH92,28.62522842211713,77.22005313901494,38.55584374492952,2024-01-02 14:37:00,14,Tuesday
VEH36,28.606738054863868,77.21091362254111,43.044483421172515,2024-01-02 14:50:00,14,Tuesday
VEH23,28.624143517898602,77.20470323872925,39.910197813970285,2024-01-02 14:59:00,14,Tuesday
VEH11,28.60081221695514,77.21884950103006,34.41678954970802,2024-01-02 14:33:00,14,Tuesday
VEH82,28.621752553595716,77.1975069542261,43.49041286550337,2024-01-02 14:08:00,14,Tuesday
VEH62,28.617118351900228,77.20118642304384,41.790115238735964,2024-01-02 14:02:00,14,Tuesday
VEH12,28.607996383081947,77.21649555037446,36.96277595642973,2024-01-02 14:56:00,14,Tuesday
VEH37,28.596689528743703,77.19917583759519,36.18125978989691,2024-01-02 14:57:00,14,Tuesday
VEH79,28.627581890237487,77.21801143630529,46.45264039494405,2024-01-02 14:16:00,14,Tuesday
VEH72,28.6304363521603,77.20365249195409,37.39089903453919,2024-01-02 14:39:00,14,Tuesday
VEH39,28.609787200756696,77.202284893947,29.12585978665104,2024-01-02 14:43:00,14,Tuesday
VEH46,28.613752522819834,77.19614434406289,38.1624739256617,2024-01-02 14:48:00,14,Tuesday
VEH78,28.63505770809563,77.2039065490367,39.307203361473675,2024-01-02 14:54:00,14,Tuesday
VEH45,28.622966483858093,77.21180291291967,39.795754273044814,2024-01-02 14:17:00,14,Tuesday
VEH67,28.61027597566312,77.2066812202494,33.533280722394196,2024-01-02 14:56:00,14,Tuesday
VEH44,28.622360450088895,77.19158508343386,43.18877502524435,2024-01-02 14:09:00,14,Tuesday
VEH11,28.599863016152547,77.21862607274078,36.56424570227243,2024-01-02 14:25:00,14,Tuesday
VEH95,28.601581313118672,77.2147929864508,42.97717100871221,2024-01-02 14:52:00,14,Tuesday
VEH56,28.609519213518965,77.21620610548679,26.907910859986586,2024-01-02 14:18:00,14,Tuesday
VEH84,28.600694037102535,77.2219240893047,37.21498696234376,2024-01-02 14:21:00,14,Tuesday
VEH79,28.59527786673551,77.20201133819559,33.71633097070793,2024-01-02 14:17:00,14,Tuesday
VEH51,28.612240382685272,77.20529249016192,39.22799197802414,2024-01-02 14:07:00,14,Tuesday
VEH97,28.613205339483876,77.22259739255037,40.45607633193168,2024-01-02 14:37:00,14,Tuesday
VEH83,28.618476716111935,77.22065157123895,36.38948958118543,2024-01-02 14:13:00,14,Tuesday
VEH29,28.601281225566417,77.22106970324633,39.012542073873895,2024-01-02 14:56:00,14,Tuesday
VEH58,28.615293512078992,77.2026667007847,35.24905666781545,2024-01-02 14:54:00,14,Tuesday
VEH65,28.62236722338771,77.21884655798138,42.252450362066625,2024-01-02 14:40:00,14,Tuesday
VEH23,28.621829616054455,77.2146902953726,38.99094698372412,2024-01-02 14:36:00,14,Tuesday
VEH14,28.61214620315679,77.22110323849942,36.46472898088117,2024-01-02 14:46:00,14,Tuesday
VEH34,28.617599792138808,77.20095987002045,35.036838149081085,2024-01-02 14:58:00,14,Tuesday
VEH49,28.61153845432143,77.20096061623273,41.4892591273915,2024-01-02 15:24:00,15,Tuesday
VEH55,28.60041965748455,77.2099922962338,38.16254048421091,2024-01-02 15:43:00,15,Tuesday
VEH33,28.595792004216804,77.20458976179476,38.77849769024071,2024-01-02 15:27:00,15,Tuesday
VEH59,28.618187279932943,77.206956927914,40.88444102240358,2024-01-02 15:45:00,15,Tuesday
VEH84,28.61280683742764,77.20913652912076,38.75826934493277,2024-01-02 15:42:00,15,Tuesday
VEH50,28.62316999628734,77.20224281997585,35.065890637408515,2024-01-02 15:51:00,15,Tuesday
VEH84,28.60721103508271,77.20567802283858,44.631171290398825,2024-01-02 15:47:00,15,Tuesday
VEH50,28.6196272531933,77.19768910254831,34.497765172056624,2024-01-02 15:38:00,15,Tuesday
VEH23,28.617627672242765,77.19993492219068,33.873299795926215,2024-01-02 15:43:00,15,Tuesday
VEH43,28.62734959666174,77.20286624371528,42.27333408014693,2024-01-02 15:08:00,15,Tuesday
VEH55,28.62645323189531,77.20166537908831,33.050187217214294,2024-01-02 15:41:00,15,Tuesday
VEH78,28.611138679135188,77.19811372279327,38.10516939251371,2024-01-02 15:10:00,15,Tuesday
VEH72,28.61184348088147,77.21260580015887,44.48471728116411,2024-01-02 15:54:00,15,Tuesday
VEH42,28.622074849807703,77.21389239775412,27.669757935160412,2024-01-02 15:09:00,15,Tuesday
VEH58,28.618333759821024,77.22622627660705,22.447387418432417,2024-01-02 15:49:00,15,Tuesday
VEH27,28.620793825429757,77.20740641425243,33.25102498488528,2024-01-02 15:01:00,15,Tuesday
VEH87,28.621911285839122,77.22609705900608,41.37615364418877,2024-01-02 15:42:00,15,Tuesday
VEH18,28.610188080487386,77.19956530175592,38.22313816894772,2024-01-02 15:37:00,15,Tuesday
VEH71,28.622631692923818,77.20512946973767,36.04808504174601,2024-01-02 15:35:00,15,Tuesday
VEH3,28.642120002498384,77.2197865194596,43.25064339196816,2024-01-02 15:57:00,15,Tuesday
VEH81,28.599297140939413,77.20192811320707,37.873408197271196,2024-01-02 15:33:00,15,Tuesday
VEH33,28.60388862442115,77.2250039729889,44.55156153295323,2024-01-02 15:20:00,15,Tuesday
VEH75,28.60856454662616,77.22683918606607,37.47873951640029,2024-01-02 15:21:00,15,Tuesday
VEH31,28.63979389717389,77.21044686130526,40.38096375164211,2024-01-02 15:58:00,15,Tuesday
VEH26,28.627899034411698,77.22177633349808,40.05366033067947,2024-01-02 15:17:00,15,Tuesday
VEH48,28.612488596805562,77.21414132699994,33.419079140619424,2024-01-02 15:42:00,15,Tuesday
VEH1,28.615421337188643,77.19790692467502,28.595591799598495,2024-01-02 15:22:00,15,Tuesday
